nta_id,nta_name,borough,food_insecure_percentage,food_insecure_percentage_rank,unemployment_rate,unemployment_rate_rank,vulnerable_population_percentage,vulnerable_population_percentage_rank,supply_gap,weighted_score,total_sites,pantry_sites,kitchen_sites,weekday_sites,weekend_sites,report_date,cdta_id,total_families_with_children_shelter,high_shelter_flag,coverage_ratio,is_high_priority,coverage_category,coverage_category_label,has_kitchen,has_weekend,log_total_sites,log_coverage_ratio,priority_normalized,is_low_coverage,is_high_coverage
BK0104,East Williamsburg,Brooklyn,35.99,1,6.38,126,12.43,146,2776626.0961,8.221,1,1,0,1,0,2023-01-31,BK01,0.0,0.0,0.027785495971103084,1,0,Low,0,0,0.6931471805599453,0.02740648375342329,1.0,1,0
BK0104,East Williamsburg,Brooklyn,35.99,1,6.38,126,12.43,146,2776626.0961,8.221,1,1,0,1,0,2023-02-28,BK01,0.0,0.0,0.027785495971103084,1,0,Low,0,0,0.6931471805599453,0.02740648375342329,1.0,1,0
BK0104,East Williamsburg,Brooklyn,35.99,1,6.38,126,12.43,146,2776626.0961,8.221,1,1,0,1,0,2023-03-31,BK01,0.0,0.0,0.027785495971103084,1,0,Low,0,0,0.6931471805599453,0.02740648375342329,1.0,1,0
BK0104,East Williamsburg,Brooklyn,35.99,1,6.38,126,12.43,146,2776626.0961,8.221,1,1,0,1,0,2023-04-30,BK01,0.0,0.0,0.027785495971103084,1,0,Low,0,0,0.6931471805599453,0.02740648375342329,1.0,1,0
BK0104,East Williamsburg,Brooklyn,35.99,1,6.38,126,12.43,146,2776626.0961,8.221,1,1,0,1,0,2023-05-31,BK01,0.0,0.0,0.027785495971103084,1,0,Low,0,0,0.6931471805599453,0.02740648375342329,1.0,1,0
BK0104,East Williamsburg,Brooklyn,35.99,1,6.38,126,12.43,146,2776626.0961,8.221,1,1,0,1,0,2023-06-30,BK01,0.0,0.0,0.027785495971103084,1,0,Low,0,0,0.6931471805599453,0.02740648375342329,1.0,1,0
BK0104,East Williamsburg,Brooklyn,35.99,1,6.38,126,12.43,146,2776626.0961,8.221,1,1,0,1,0,2023-07-31,BK01,0.0,0.0,0.027785495971103084,1,0,Low,0,0,0.6931471805599453,0.02740648375342329,1.0,1,0
BK0104,East Williamsburg,Brooklyn,35.99,1,6.38,126,12.43,146,2776626.0961,8.221,1,1,0,1,0,2023-08-31,BK01,0.0,0.0,0.027785495971103084,1,0,Low,0,0,0.6931471805599453,0.02740648375342329,1.0,1,0
BK0104,East Williamsburg,Brooklyn,35.99,1,6.38,126,12.43,146,2776626.0961,8.221,1,1,0,1,0,2023-09-30,BK01,0.0,0.0,0.027785495971103084,1,0,Low,0,0,0.6931471805599453,0.02740648375342329,1.0,1,0
BK0104,East Williamsburg,Brooklyn,35.99,1,6.38,126,12.43,146,2776626.0961,8.221,1,1,0,1,0,2023-10-31,BK01,0.0,0.0,0.027785495971103084,1,0,Low,0,0,0.6931471805599453,0.02740648375342329,1.0,1,0
BK0104,East Williamsburg,Brooklyn,35.99,1,6.38,126,12.43,146,2776626.0961,8.221,1,1,0,1,0,2023-11-30,BK01,0.0,0.0,0.027785495971103084,1,0,Low,0,0,0.6931471805599453,0.02740648375342329,1.0,1,0
BK0104,East Williamsburg,Brooklyn,35.99,1,6.38,126,12.43,146,2776626.0961,8.221,1,1,0,1,0,2023-12-31,BK01,0.0,0.0,0.027785495971103084,1,0,Low,0,0,0.6931471805599453,0.02740648375342329,1.0,1,0
BK0104,East Williamsburg,Brooklyn,35.99,1,6.38,126,12.43,146,2776626.0961,8.221,1,1,0,1,0,2024-01-31,BK01,0.0,0.0,0.027785495971103084,1,0,Low,0,0,0.6931471805599453,0.02740648375342329,1.0,1,0
BK0104,East Williamsburg,Brooklyn,35.99,1,6.38,126,12.43,146,2776626.0961,8.221,1,1,0,1,0,2024-02-29,BK01,0.0,0.0,0.027785495971103084,1,0,Low,0,0,0.6931471805599453,0.02740648375342329,1.0,1,0
BK0104,East Williamsburg,Brooklyn,35.99,1,6.38,126,12.43,146,2776626.0961,8.221,1,1,0,1,0,2024-03-31,BK01,0.0,0.0,0.027785495971103084,1,0,Low,0,0,0.6931471805599453,0.02740648375342329,1.0,1,0
BK0104,East Williamsburg,Brooklyn,35.99,1,6.38,126,12.43,146,2776626.0961,8.221,1,1,0,1,0,2024-04-30,BK01,0.0,0.0,0.027785495971103084,1,0,Low,0,0,0.6931471805599453,0.02740648375342329,1.0,1,0
BK0104,East Williamsburg,Brooklyn,35.99,1,6.38,126,12.43,146,2776626.0961,8.221,1,1,0,1,0,2024-05-31,BK01,0.0,0.0,0.027785495971103084,1,0,Low,0,0,0.6931471805599453,0.02740648375342329,1.0,1,0
BK0104,East Williamsburg,Brooklyn,35.99,1,6.38,126,12.43,146,2776626.0961,8.221,1,1,0,1,0,2024-06-30,BK01,0.0,0.0,0.027785495971103084,1,0,Low,0,0,0.6931471805599453,0.02740648375342329,1.0,1,0
BK0104,East Williamsburg,Brooklyn,35.99,1,6.38,126,12.43,146,2776626.0961,8.221,1,1,0,1,0,2024-07-31,BK01,0.0,0.0,0.027785495971103084,1,0,Low,0,0,0.6931471805599453,0.02740648375342329,1.0,1,0
BK0104,East Williamsburg,Brooklyn,35.99,1,6.38,126,12.43,146,2776626.0961,8.221,1,1,0,1,0,2024-08-31,BK01,0.0,0.0,0.027785495971103084,1,0,Low,0,0,0.6931471805599453,0.02740648375342329,1.0,1,0
BK0104,East Williamsburg,Brooklyn,35.99,1,6.38,126,12.43,146,2776626.0961,8.221,1,1,0,1,0,2024-09-30,BK01,0.0,0.0,0.027785495971103084,1,0,Low,0,0,0.6931471805599453,0.02740648375342329,1.0,1,0
BK0104,East Williamsburg,Brooklyn,35.99,1,6.38,126,12.43,146,2776626.0961,8.221,1,1,0,1,0,2024-10-31,BK01,0.0,0.0,0.027785495971103084,1,0,Low,0,0,0.6931471805599453,0.02740648375342329,1.0,1,0
BK0104,East Williamsburg,Brooklyn,35.99,1,6.38,126,12.43,146,2776626.0961,8.221,1,1,0,1,0,2024-11-30,BK01,0.0,0.0,0.027785495971103084,1,0,Low,0,0,0.6931471805599453,0.02740648375342329,1.0,1,0
BK0104,East Williamsburg,Brooklyn,35.99,1,6.38,126,12.43,146,2776626.0961,8.221,1,1,0,1,0,2024-12-31,BK01,0.0,0.0,0.027785495971103084,1,0,Low,0,0,0.6931471805599453,0.02740648375342329,1.0,1,0
BX0501,University Heights (South)-Morris Heights,Bronx,29.44,14,11.98,20,19.63,34,1669388.8684,8.0704,3,3,0,3,0,2023-01-31,BX05,1326.0,1.0,0.10190217391304347,1,0,Low,0,0,1.3862943611198906,0.09703793538653668,0.9770185103233583,1,0
BX0501,University Heights (South)-Morris Heights,Bronx,29.44,14,11.98,20,19.63,34,1669388.8684,8.0704,3,3,0,3,0,2023-02-28,BX05,1359.0,1.0,0.10190217391304347,1,0,Low,0,0,1.3862943611198906,0.09703793538653668,0.9770185103233583,1,0
BX0501,University Heights (South)-Morris Heights,Bronx,29.44,14,11.98,20,19.63,34,1669388.8684,8.0704,3,3,0,3,0,2023-03-31,BX05,1421.0,1.0,0.10190217391304347,1,0,Low,0,0,1.3862943611198906,0.09703793538653668,0.9770185103233583,1,0
BX0501,University Heights (South)-Morris Heights,Bronx,29.44,14,11.98,20,19.63,34,1669388.8684,8.0704,3,3,0,3,0,2023-04-30,BX05,1504.0,1.0,0.10190217391304347,1,0,Low,0,0,1.3862943611198906,0.09703793538653668,0.9770185103233583,1,0
BX0501,University Heights (South)-Morris Heights,Bronx,29.44,14,11.98,20,19.63,34,1669388.8684,8.0704,3,3,0,3,0,2023-05-31,BX05,1550.0,1.0,0.10190217391304347,1,0,Low,0,0,1.3862943611198906,0.09703793538653668,0.9770185103233583,1,0
BX0501,University Heights (South)-Morris Heights,Bronx,29.44,14,11.98,20,19.63,34,1669388.8684,8.0704,3,3,0,3,0,2023-06-30,BX05,1703.0,1.0,0.10190217391304347,1,0,Low,0,0,1.3862943611198906,0.09703793538653668,0.9770185103233583,1,0
BX0501,University Heights (South)-Morris Heights,Bronx,29.44,14,11.98,20,19.63,34,1669388.8684,8.0704,3,3,0,3,0,2023-07-31,BX05,1766.0,1.0,0.10190217391304347,1,0,Low,0,0,1.3862943611198906,0.09703793538653668,0.9770185103233583,1,0
BX0501,University Heights (South)-Morris Heights,Bronx,29.44,14,11.98,20,19.63,34,1669388.8684,8.0704,3,3,0,3,0,2023-08-31,BX05,1750.0,1.0,0.10190217391304347,1,0,Low,0,0,1.3862943611198906,0.09703793538653668,0.9770185103233583,1,0
BX0501,University Heights (South)-Morris Heights,Bronx,29.44,14,11.98,20,19.63,34,1669388.8684,8.0704,3,3,0,3,0,2023-09-30,BX05,1770.0,1.0,0.10190217391304347,1,0,Low,0,0,1.3862943611198906,0.09703793538653668,0.9770185103233583,1,0
BX0501,University Heights (South)-Morris Heights,Bronx,29.44,14,11.98,20,19.63,34,1669388.8684,8.0704,3,3,0,3,0,2023-10-31,BX05,1907.0,1.0,0.10190217391304347,1,0,Low,0,0,1.3862943611198906,0.09703793538653668,0.9770185103233583,1,0
BX0501,University Heights (South)-Morris Heights,Bronx,29.44,14,11.98,20,19.63,34,1669388.8684,8.0704,3,3,0,3,0,2023-11-30,BX05,1866.0,1.0,0.10190217391304347,1,0,Low,0,0,1.3862943611198906,0.09703793538653668,0.9770185103233583,1,0
BX0501,University Heights (South)-Morris Heights,Bronx,29.44,14,11.98,20,19.63,34,1669388.8684,8.0704,3,3,0,3,0,2023-12-31,BX05,1897.0,1.0,0.10190217391304347,1,0,Low,0,0,1.3862943611198906,0.09703793538653668,0.9770185103233583,1,0
BX0501,University Heights (South)-Morris Heights,Bronx,29.44,14,11.98,20,19.63,34,1669388.8684,8.0704,3,3,0,3,0,2024-01-31,BX05,1883.0,1.0,0.10190217391304347,1,0,Low,0,0,1.3862943611198906,0.09703793538653668,0.9770185103233583,1,0
BX0501,University Heights (South)-Morris Heights,Bronx,29.44,14,11.98,20,19.63,34,1669388.8684,8.0704,3,3,0,3,0,2024-02-29,BX05,1845.0,1.0,0.10190217391304347,1,0,Low,0,0,1.3862943611198906,0.09703793538653668,0.9770185103233583,1,0
BX0501,University Heights (South)-Morris Heights,Bronx,29.44,14,11.98,20,19.63,34,1669388.8684,8.0704,3,3,0,3,0,2024-03-31,BX05,1833.0,1.0,0.10190217391304347,1,0,Low,0,0,1.3862943611198906,0.09703793538653668,0.9770185103233583,1,0
BX0501,University Heights (South)-Morris Heights,Bronx,29.44,14,11.98,20,19.63,34,1669388.8684,8.0704,3,3,0,3,0,2024-04-30,BX05,1856.0,1.0,0.10190217391304347,1,0,Low,0,0,1.3862943611198906,0.09703793538653668,0.9770185103233583,1,0
BX0501,University Heights (South)-Morris Heights,Bronx,29.44,14,11.98,20,19.63,34,1669388.8684,8.0704,3,3,0,3,0,2024-05-31,BX05,1845.0,1.0,0.10190217391304347,1,0,Low,0,0,1.3862943611198906,0.09703793538653668,0.9770185103233583,1,0
BX0501,University Heights (South)-Morris Heights,Bronx,29.44,14,11.98,20,19.63,34,1669388.8684,8.0704,3,3,0,3,0,2024-06-30,BX05,1567.0,1.0,0.10190217391304347,1,0,Low,0,0,1.3862943611198906,0.09703793538653668,0.9770185103233583,1,0
BX0501,University Heights (South)-Morris Heights,Bronx,29.44,14,11.98,20,19.63,34,1669388.8684,8.0704,3,3,0,3,0,2024-07-31,BX05,1559.0,1.0,0.10190217391304347,1,0,Low,0,0,1.3862943611198906,0.09703793538653668,0.9770185103233583,1,0
BX0501,University Heights (South)-Morris Heights,Bronx,29.44,14,11.98,20,19.63,34,1669388.8684,8.0704,3,3,0,3,0,2024-08-31,BX05,1562.0,1.0,0.10190217391304347,1,0,Low,0,0,1.3862943611198906,0.09703793538653668,0.9770185103233583,1,0
BX0501,University Heights (South)-Morris Heights,Bronx,29.44,14,11.98,20,19.63,34,1669388.8684,8.0704,3,3,0,3,0,2024-09-30,BX05,1468.0,1.0,0.10190217391304347,1,0,Low,0,0,1.3862943611198906,0.09703793538653668,0.9770185103233583,1,0
BX0501,University Heights (South)-Morris Heights,Bronx,29.44,14,11.98,20,19.63,34,1669388.8684,8.0704,3,3,0,3,0,2024-10-31,BX05,1398.0,1.0,0.10190217391304347,1,0,Low,0,0,1.3862943611198906,0.09703793538653668,0.9770185103233583,1,0
BX0501,University Heights (South)-Morris Heights,Bronx,29.44,14,11.98,20,19.63,34,1669388.8684,8.0704,3,3,0,3,0,2024-11-30,BX05,1099.0,1.0,0.10190217391304347,1,0,Low,0,0,1.3862943611198906,0.09703793538653668,0.9770185103233583,1,0
BX0501,University Heights (South)-Morris Heights,Bronx,29.44,14,11.98,20,19.63,34,1669388.8684,8.0704,3,3,0,3,0,2024-12-31,BX05,1081.0,1.0,0.10190217391304347,1,0,Low,0,0,1.3862943611198906,0.09703793538653668,0.9770185103233583,1,0
BX0901,Soundview-Bruckner-Bronx River,Bronx,22.63,36,10.06,32,21.43,25,1625975.8588,7.6866,4,3,1,1,3,2023-01-31,BX09,1197.0,1.0,0.17675651789659744,1,1,High,1,1,1.6094379124341003,0.16276194018039486,0.9184508095405228,0,1
BX0901,Soundview-Bruckner-Bronx River,Bronx,22.63,36,10.06,32,21.43,25,1625975.8588,7.6866,4,3,1,1,3,2023-02-28,BX09,1216.0,1.0,0.17675651789659744,1,1,High,1,1,1.6094379124341003,0.16276194018039486,0.9184508095405228,0,1
BX0901,Soundview-Bruckner-Bronx River,Bronx,22.63,36,10.06,32,21.43,25,1625975.8588,7.6866,4,3,1,1,3,2023-03-31,BX09,1220.0,1.0,0.17675651789659744,1,1,High,1,1,1.6094379124341003,0.16276194018039486,0.9184508095405228,0,1
BX0901,Soundview-Bruckner-Bronx River,Bronx,22.63,36,10.06,32,21.43,25,1625975.8588,7.6866,4,3,1,1,3,2023-04-30,BX09,1233.0,1.0,0.17675651789659744,1,1,High,1,1,1.6094379124341003,0.16276194018039486,0.9184508095405228,0,1
BX0901,Soundview-Bruckner-Bronx River,Bronx,22.63,36,10.06,32,21.43,25,1625975.8588,7.6866,4,3,1,1,3,2023-05-31,BX09,1251.0,1.0,0.17675651789659744,1,1,High,1,1,1.6094379124341003,0.16276194018039486,0.9184508095405228,0,1
BX0901,Soundview-Bruckner-Bronx River,Bronx,22.63,36,10.06,32,21.43,25,1625975.8588,7.6866,4,3,1,1,3,2023-06-30,BX09,1231.0,1.0,0.17675651789659744,1,1,High,1,1,1.6094379124341003,0.16276194018039486,0.9184508095405228,0,1
BX0901,Soundview-Bruckner-Bronx River,Bronx,22.63,36,10.06,32,21.43,25,1625975.8588,7.6866,4,3,1,1,3,2023-07-31,BX09,1227.0,1.0,0.17675651789659744,1,1,High,1,1,1.6094379124341003,0.16276194018039486,0.9184508095405228,0,1
BX0901,Soundview-Bruckner-Bronx River,Bronx,22.63,36,10.06,32,21.43,25,1625975.8588,7.6866,4,3,1,1,3,2023-08-31,BX09,1245.0,1.0,0.17675651789659744,1,1,High,1,1,1.6094379124341003,0.16276194018039486,0.9184508095405228,0,1
BX0901,Soundview-Bruckner-Bronx River,Bronx,22.63,36,10.06,32,21.43,25,1625975.8588,7.6866,4,3,1,1,3,2023-09-30,BX09,1240.0,1.0,0.17675651789659744,1,1,High,1,1,1.6094379124341003,0.16276194018039486,0.9184508095405228,0,1
BX0901,Soundview-Bruckner-Bronx River,Bronx,22.63,36,10.06,32,21.43,25,1625975.8588,7.6866,4,3,1,1,3,2023-10-31,BX09,1211.0,1.0,0.17675651789659744,1,1,High,1,1,1.6094379124341003,0.16276194018039486,0.9184508095405228,0,1
BX0901,Soundview-Bruckner-Bronx River,Bronx,22.63,36,10.06,32,21.43,25,1625975.8588,7.6866,4,3,1,1,3,2023-11-30,BX09,1196.0,1.0,0.17675651789659744,1,1,High,1,1,1.6094379124341003,0.16276194018039486,0.9184508095405228,0,1
BX0901,Soundview-Bruckner-Bronx River,Bronx,22.63,36,10.06,32,21.43,25,1625975.8588,7.6866,4,3,1,1,3,2023-12-31,BX09,1140.0,1.0,0.17675651789659744,1,1,High,1,1,1.6094379124341003,0.16276194018039486,0.9184508095405228,0,1
BX0901,Soundview-Bruckner-Bronx River,Bronx,22.63,36,10.06,32,21.43,25,1625975.8588,7.6866,4,3,1,1,3,2024-01-31,BX09,1166.0,1.0,0.17675651789659744,1,1,High,1,1,1.6094379124341003,0.16276194018039486,0.9184508095405228,0,1
BX0901,Soundview-Bruckner-Bronx River,Bronx,22.63,36,10.06,32,21.43,25,1625975.8588,7.6866,4,3,1,1,3,2024-02-29,BX09,1166.0,1.0,0.17675651789659744,1,1,High,1,1,1.6094379124341003,0.16276194018039486,0.9184508095405228,0,1
BX0901,Soundview-Bruckner-Bronx River,Bronx,22.63,36,10.06,32,21.43,25,1625975.8588,7.6866,4,3,1,1,3,2024-03-31,BX09,1173.0,1.0,0.17675651789659744,1,1,High,1,1,1.6094379124341003,0.16276194018039486,0.9184508095405228,0,1
BX0901,Soundview-Bruckner-Bronx River,Bronx,22.63,36,10.06,32,21.43,25,1625975.8588,7.6866,4,3,1,1,3,2024-04-30,BX09,1279.0,1.0,0.17675651789659744,1,1,High,1,1,1.6094379124341003,0.16276194018039486,0.9184508095405228,0,1
BX0901,Soundview-Bruckner-Bronx River,Bronx,22.63,36,10.06,32,21.43,25,1625975.8588,7.6866,4,3,1,1,3,2024-05-31,BX09,1366.0,1.0,0.17675651789659744,1,1,High,1,1,1.6094379124341003,0.16276194018039486,0.9184508095405228,0,1
BX0901,Soundview-Bruckner-Bronx River,Bronx,22.63,36,10.06,32,21.43,25,1625975.8588,7.6866,4,3,1,1,3,2024-06-30,BX09,1532.0,1.0,0.17675651789659744,1,1,High,1,1,1.6094379124341003,0.16276194018039486,0.9184508095405228,0,1
BX0901,Soundview-Bruckner-Bronx River,Bronx,22.63,36,10.06,32,21.43,25,1625975.8588,7.6866,4,3,1,1,3,2024-07-31,BX09,1548.0,1.0,0.17675651789659744,1,1,High,1,1,1.6094379124341003,0.16276194018039486,0.9184508095405228,0,1
BX0901,Soundview-Bruckner-Bronx River,Bronx,22.63,36,10.06,32,21.43,25,1625975.8588,7.6866,4,3,1,1,3,2024-08-31,BX09,1568.0,1.0,0.17675651789659744,1,1,High,1,1,1.6094379124341003,0.16276194018039486,0.9184508095405228,0,1
BX0901,Soundview-Bruckner-Bronx River,Bronx,22.63,36,10.06,32,21.43,25,1625975.8588,7.6866,4,3,1,1,3,2024-09-30,BX09,1518.0,1.0,0.17675651789659744,1,1,High,1,1,1.6094379124341003,0.16276194018039486,0.9184508095405228,0,1
BX0901,Soundview-Bruckner-Bronx River,Bronx,22.63,36,10.06,32,21.43,25,1625975.8588,7.6866,4,3,1,1,3,2024-10-31,BX09,1535.0,1.0,0.17675651789659744,1,1,High,1,1,1.6094379124341003,0.16276194018039486,0.9184508095405228,0,1
BX0901,Soundview-Bruckner-Bronx River,Bronx,22.63,36,10.06,32,21.43,25,1625975.8588,7.6866,4,3,1,1,3,2024-11-30,BX09,1528.0,1.0,0.17675651789659744,1,1,High,1,1,1.6094379124341003,0.16276194018039486,0.9184508095405228,0,1
BX0901,Soundview-Bruckner-Bronx River,Bronx,22.63,36,10.06,32,21.43,25,1625975.8588,7.6866,4,3,1,1,3,2024-12-31,BX09,1550.0,1.0,0.17675651789659744,1,1,High,1,1,1.6094379124341003,0.16276194018039486,0.9184508095405228,0,1
MN1202,Washington Heights (North),Manhattan,24.29,28,12.25,19,18.57,41,1463457.0199,7.3895,2,2,1,2,0,2023-01-31,MN12,0.0,0.0,0.08233841086867023,1,0,Low,1,0,1.0986122886681098,0.07912389572770871,0.8731134882727258,1,0
MN1202,Washington Heights (North),Manhattan,24.29,28,12.25,19,18.57,41,1463457.0199,7.3895,2,2,1,2,0,2023-02-28,MN12,0.0,0.0,0.08233841086867023,1,0,Low,1,0,1.0986122886681098,0.07912389572770871,0.8731134882727258,1,0
MN1202,Washington Heights (North),Manhattan,24.29,28,12.25,19,18.57,41,1463457.0199,7.3895,2,2,1,2,0,2023-03-31,MN12,0.0,0.0,0.08233841086867023,1,0,Low,1,0,1.0986122886681098,0.07912389572770871,0.8731134882727258,1,0
MN1202,Washington Heights (North),Manhattan,24.29,28,12.25,19,18.57,41,1463457.0199,7.3895,2,2,1,2,0,2023-04-30,MN12,0.0,0.0,0.08233841086867023,1,0,Low,1,0,1.0986122886681098,0.07912389572770871,0.8731134882727258,1,0
MN1202,Washington Heights (North),Manhattan,24.29,28,12.25,19,18.57,41,1463457.0199,7.3895,2,2,1,2,0,2023-05-31,MN12,0.0,0.0,0.08233841086867023,1,0,Low,1,0,1.0986122886681098,0.07912389572770871,0.8731134882727258,1,0
MN1202,Washington Heights (North),Manhattan,24.29,28,12.25,19,18.57,41,1463457.0199,7.3895,2,2,1,2,0,2023-06-30,MN12,0.0,0.0,0.08233841086867023,1,0,Low,1,0,1.0986122886681098,0.07912389572770871,0.8731134882727258,1,0
MN1202,Washington Heights (North),Manhattan,24.29,28,12.25,19,18.57,41,1463457.0199,7.3895,2,2,1,2,0,2023-07-31,MN12,0.0,0.0,0.08233841086867023,1,0,Low,1,0,1.0986122886681098,0.07912389572770871,0.8731134882727258,1,0
MN1202,Washington Heights (North),Manhattan,24.29,28,12.25,19,18.57,41,1463457.0199,7.3895,2,2,1,2,0,2023-08-31,MN12,0.0,0.0,0.08233841086867023,1,0,Low,1,0,1.0986122886681098,0.07912389572770871,0.8731134882727258,1,0
MN1202,Washington Heights (North),Manhattan,24.29,28,12.25,19,18.57,41,1463457.0199,7.3895,2,2,1,2,0,2023-09-30,MN12,0.0,0.0,0.08233841086867023,1,0,Low,1,0,1.0986122886681098,0.07912389572770871,0.8731134882727258,1,0
MN1202,Washington Heights (North),Manhattan,24.29,28,12.25,19,18.57,41,1463457.0199,7.3895,2,2,1,2,0,2023-10-31,MN12,0.0,0.0,0.08233841086867023,1,0,Low,1,0,1.0986122886681098,0.07912389572770871,0.8731134882727258,1,0
MN1202,Washington Heights (North),Manhattan,24.29,28,12.25,19,18.57,41,1463457.0199,7.3895,2,2,1,2,0,2023-11-30,MN12,0.0,0.0,0.08233841086867023,1,0,Low,1,0,1.0986122886681098,0.07912389572770871,0.8731134882727258,1,0
MN1202,Washington Heights (North),Manhattan,24.29,28,12.25,19,18.57,41,1463457.0199,7.3895,2,2,1,2,0,2023-12-31,MN12,0.0,0.0,0.08233841086867023,1,0,Low,1,0,1.0986122886681098,0.07912389572770871,0.8731134882727258,1,0
MN1202,Washington Heights (North),Manhattan,24.29,28,12.25,19,18.57,41,1463457.0199,7.3895,2,2,1,2,0,2024-01-31,MN12,0.0,0.0,0.08233841086867023,1,0,Low,1,0,1.0986122886681098,0.07912389572770871,0.8731134882727258,1,0
MN1202,Washington Heights (North),Manhattan,24.29,28,12.25,19,18.57,41,1463457.0199,7.3895,2,2,1,2,0,2024-02-29,MN12,0.0,0.0,0.08233841086867023,1,0,Low,1,0,1.0986122886681098,0.07912389572770871,0.8731134882727258,1,0
MN1202,Washington Heights (North),Manhattan,24.29,28,12.25,19,18.57,41,1463457.0199,7.3895,2,2,1,2,0,2024-03-31,MN12,0.0,0.0,0.08233841086867023,1,0,Low,1,0,1.0986122886681098,0.07912389572770871,0.8731134882727258,1,0
MN1202,Washington Heights (North),Manhattan,24.29,28,12.25,19,18.57,41,1463457.0199,7.3895,2,2,1,2,0,2024-04-30,MN12,0.0,0.0,0.08233841086867023,1,0,Low,1,0,1.0986122886681098,0.07912389572770871,0.8731134882727258,1,0
MN1202,Washington Heights (North),Manhattan,24.29,28,12.25,19,18.57,41,1463457.0199,7.3895,2,2,1,2,0,2024-05-31,MN12,0.0,0.0,0.08233841086867023,1,0,Low,1,0,1.0986122886681098,0.07912389572770871,0.8731134882727258,1,0
MN1202,Washington Heights (North),Manhattan,24.29,28,12.25,19,18.57,41,1463457.0199,7.3895,2,2,1,2,0,2024-06-30,MN12,0.0,0.0,0.08233841086867023,1,0,Low,1,0,1.0986122886681098,0.07912389572770871,0.8731134882727258,1,0
MN1202,Washington Heights (North),Manhattan,24.29,28,12.25,19,18.57,41,1463457.0199,7.3895,2,2,1,2,0,2024-07-31,MN12,0.0,0.0,0.08233841086867023,1,0,Low,1,0,1.0986122886681098,0.07912389572770871,0.8731134882727258,1,0
MN1202,Washington Heights (North),Manhattan,24.29,28,12.25,19,18.57,41,1463457.0199,7.3895,2,2,1,2,0,2024-08-31,MN12,0.0,0.0,0.08233841086867023,1,0,Low,1,0,1.0986122886681098,0.07912389572770871,0.8731134882727258,1,0
MN1202,Washington Heights (North),Manhattan,24.29,28,12.25,19,18.57,41,1463457.0199,7.3895,2,2,1,2,0,2024-09-30,MN12,0.0,0.0,0.08233841086867023,1,0,Low,1,0,1.0986122886681098,0.07912389572770871,0.8731134882727258,1,0
MN1202,Washington Heights (North),Manhattan,24.29,28,12.25,19,18.57,41,1463457.0199,7.3895,2,2,1,2,0,2024-10-31,MN12,0.0,0.0,0.08233841086867023,1,0,Low,1,0,1.0986122886681098,0.07912389572770871,0.8731134882727258,1,0
MN1202,Washington Heights (North),Manhattan,24.29,28,12.25,19,18.57,41,1463457.0199,7.3895,2,2,1,2,0,2024-11-30,MN12,0.0,0.0,0.08233841086867023,1,0,Low,1,0,1.0986122886681098,0.07912389572770871,0.8731134882727258,1,0
MN1202,Washington Heights (North),Manhattan,24.29,28,12.25,19,18.57,41,1463457.0199,7.3895,2,2,1,2,0,2024-12-31,MN12,0.0,0.0,0.08233841086867023,1,0,Low,1,0,1.0986122886681098,0.07912389572770871,0.8731134882727258,1,0
BK1503,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,Brooklyn,21.11,42,4.91,170,15.95,81,1907055.7504,7.2775,1,1,1,1,0,2023-01-31,BK15,204.0,0.0,0.047370914258645196,1,0,Low,1,0,0.6931471805599453,0.04628313300912569,0.8560223405716378,1,0
BK1503,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,Brooklyn,21.11,42,4.91,170,15.95,81,1907055.7504,7.2775,1,1,1,1,0,2023-02-28,BK15,204.0,0.0,0.047370914258645196,1,0,Low,1,0,0.6931471805599453,0.04628313300912569,0.8560223405716378,1,0
BK1503,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,Brooklyn,21.11,42,4.91,170,15.95,81,1907055.7504,7.2775,1,1,1,1,0,2023-03-31,BK15,191.0,0.0,0.047370914258645196,1,0,Low,1,0,0.6931471805599453,0.04628313300912569,0.8560223405716378,1,0
BK1503,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,Brooklyn,21.11,42,4.91,170,15.95,81,1907055.7504,7.2775,1,1,1,1,0,2023-04-30,BK15,196.0,0.0,0.047370914258645196,1,0,Low,1,0,0.6931471805599453,0.04628313300912569,0.8560223405716378,1,0
BK1503,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,Brooklyn,21.11,42,4.91,170,15.95,81,1907055.7504,7.2775,1,1,1,1,0,2023-05-31,BK15,368.0,0.0,0.047370914258645196,1,0,Low,1,0,0.6931471805599453,0.04628313300912569,0.8560223405716378,1,0
BK1503,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,Brooklyn,21.11,42,4.91,170,15.95,81,1907055.7504,7.2775,1,1,1,1,0,2023-06-30,BK15,363.0,0.0,0.047370914258645196,1,0,Low,1,0,0.6931471805599453,0.04628313300912569,0.8560223405716378,1,0
BK1503,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,Brooklyn,21.11,42,4.91,170,15.95,81,1907055.7504,7.2775,1,1,1,1,0,2023-07-31,BK15,346.0,0.0,0.047370914258645196,1,0,Low,1,0,0.6931471805599453,0.04628313300912569,0.8560223405716378,1,0
